Timestamp,minPrice,tokenId,totalOrders,ETHtoUSD
2023-11-15 07:05:14,1000000000000000000,2001030,3,1981.42
2023-11-15 07:05:14,,2001031,0,1981.42
2023-11-15 07:05:14,1000000000000000000,2001032,1,1981.42
2023-11-15 07:05:14,1000000000000000000,2001033,1,1981.42
2023-11-15 07:05:14,,2001034,0,1981.42
2023-11-15 07:05:14,90000000000000000,2001035,1,1981.42
2023-11-15 07:05:14,400000000000000000,2001036,2,1981.42
2023-11-15 07:05:14,,2001037,0,1981.42
2023-11-15 07:05:14,5000000000000000,2001038,3,1981.42
2023-11-15 07:05:14,1000000000000000000,2001039,1,1981.42
2023-11-15 07:05:14,1000000000000000000,2001040,2,1981.42
2023-11-15 07:05:14,1000000000000000000,2001041,1,1981.42
2023-11-15 07:05:14,300000000000000000,2001042,1,1981.42
2023-11-15 07:05:14,1000000000000000000,2001043,1,1981.42
2023-11-15 07:05:14,415058680555555555,2001044,1,1981.42
2023-11-15 07:05:14,500000000000000000,2001045,1,1981.42
2023-11-15 07:05:14,6000000000000000,2001046,3,1981.42
2023-11-15 07:05:14,,2001047,0,1981.42
2023-11-15 07:05:14,,2001048,0,1981.42
2023-11-15 07:05:14,,2001049,0,1981.42
2023-11-15 07:05:14,,2001050,0,1981.42
2023-11-15 07:05:14,45000000000000000,2001051,3,1981.42
2023-11-15 07:05:14,4000000000000000,2001052,7,1981.42
2023-11-15 07:05:14,,2001053,0,1981.42
2023-11-15 07:05:14,500000000000000000,2001054,1,1981.42
2023-11-15 07:05:14,1000000000000000000,2001055,1,1981.42
2023-11-15 07:05:14,,2001056,0,1981.42
2023-11-15 07:05:14,,2001057,0,1981.42
2023-11-15 07:05:14,,2001058,0,1981.42
2023-11-15 07:05:14,12500000000000000,2001059,4,1981.42
2023-11-15 07:05:14,36900000000000000,2001060,3,1981.42
2023-11-15 07:05:14,1000000000000000000,2001061,2,1981.42
2023-11-15 07:05:14,5000000000000000,2001062,1,1981.42
2023-11-15 07:05:14,,2001063,1,1981.42
2023-11-15 07:05:14,500000000000000000,2001064,1,1981.42
2023-11-15 07:05:14,,2001065,0,1981.42
2023-11-15 07:05:14,500000000000000000,2001066,1,1981.42
2023-11-15 07:05:14,1000000000000000,2002001,2,1981.42
2023-11-15 07:05:14,10000000000000000,2002002,1,1981.42
2023-11-15 07:05:14,1799990000000000,2002003,1,1981.42
2023-11-15 07:05:14,1699999000000000,2002004,1,1981.42
2023-11-15 07:05:14,1599999900000000,2002005,3,1981.42
2023-11-15 07:05:14,1999999000000000,2002006,2,1981.42
2023-11-15 07:05:14,1779999000000000,2002007,1,1981.42
2023-11-15 07:05:14,1400000000000000,2002008,3,1981.42
2023-11-15 07:05:14,,2002009,0,1981.42
2023-11-15 07:05:14,,2002010,0,1981.42
2023-11-15 07:05:14,,2002011,0,1981.42
2023-11-15 07:05:14,500000000000000000,2002012,1,1981.42
2023-11-15 07:05:14,,2002013,0,1981.42
2023-11-15 07:05:14,,2002014,0,1981.42
2023-11-15 07:05:14,,2002015,0,1981.42
2023-11-15 07:05:14,,2002016,0,1981.42
2023-11-15 07:05:14,600000000000000,2002017,2,1981.42
2023-11-15 07:05:14,,2002018,0,1981.42
2023-11-15 07:05:14,,2002019,0,1981.42
2023-11-15 07:05:14,,2002020,0,1981.42
2023-11-15 07:05:14,,2002021,0,1981.42
2023-11-15 07:05:14,,2002022,0,1981.42
2023-11-15 07:05:14,,2002023,0,1981.42
2023-11-15 07:05:14,550000000000000000,2002024,1,1981.42
2023-11-15 07:05:14,6509999900000000,2002025,2,1981.42
2023-11-15 07:05:14,,2002026,0,1981.42
2023-11-15 07:05:14,,2002027,0,1981.42
2023-11-15 07:05:14,,2002028,0,1981.42
2023-11-15 07:05:14,,2002029,0,1981.42
2023-11-15 07:05:14,,2002030,0,1981.42
2023-11-15 07:05:14,80000000000000000,2002031,1,1981.42
2023-11-15 07:05:14,,2002032,0,1981.42
2023-11-15 07:05:14,1889999000000000,2002033,1,1981.42
2023-11-15 07:05:14,,2002034,0,1981.42
2023-11-15 07:05:14,,2002035,0,1981.42
2023-11-15 07:05:14,,2002036,0,1981.42
2023-11-15 07:05:14,,2002037,0,1981.42
2023-11-15 07:05:14,,2002038,0,1981.42
2023-11-15 07:05:14,,2002039,0,1981.42
2023-11-15 07:05:14,2559999000000000,2002040,1,1981.42
2023-11-15 07:05:14,500000000000000000,2002041,1,1981.42
2023-11-15 07:05:14,1200000000000000,2002042,1,1981.42
2023-11-15 07:05:14,,2002043,0,1981.42
2023-11-15 07:05:14,,2002044,0,1981.42
2023-11-15 07:05:14,1949999900000000,2002045,1,1981.42
2023-11-15 07:05:14,4000000000000000,2002046,1,1981.42
2023-11-15 07:05:14,7559999000000000,2002047,1,1981.42
2023-11-15 07:05:14,1999999900000000,2002048,2,1981.42
2023-11-15 07:05:14,2500000000000000,2002049,2,1981.42
2023-11-15 07:05:14,4899999000000000,2002050,1,1981.42
2023-11-15 07:05:14,,2002051,0,1981.42
2023-11-15 07:05:14,1000000000000000000,2002052,1,1981.42
2023-11-15 07:05:14,,2002053,0,1981.42
2023-11-15 07:05:14,10000000000000000000,2002054,1,1981.42
2023-11-15 07:05:14,1500000000000000,2002055,1,1981.42
2023-11-15 07:05:14,2229990000000000,2002056,1,1981.42
2023-11-15 07:05:14,1899999000000000,2002057,3,1981.42
2023-11-15 07:05:14,4000000000000000,2002058,1,1981.42
2023-11-15 07:05:14,,2002059,0,1981.42
2023-11-15 07:05:14,,2002060,0,1981.42
2023-11-15 07:05:14,,2002061,0,1981.42
2023-11-15 07:05:14,,2002062,0,1981.42
2023-11-15 07:05:14,1600000000000000,2003001,2,1981.42
2023-11-15 07:05:14,35550000000000000,2003002,1,1981.42
2023-11-15 07:05:14,33300000000000000,2003003,1,1981.42
2023-11-15 07:05:14,,2003004,0,1981.42
2023-11-15 07:05:14,300000000000000,2003005,4,1981.42
2023-11-15 07:05:14,680000000000000,2003006,1,1981.42
2023-11-15 07:05:14,10000000000000000,2003007,1,1981.42
2023-11-15 07:05:14,100000000000000000,2003008,1,1981.42
2023-11-15 07:05:14,,2003009,0,1981.42
2023-11-15 07:05:14,8880000000000000,2003010,2,1981.42
2023-11-15 07:05:14,111000000000000000,2003011,2,1981.42
2023-11-15 07:05:14,,2003012,0,1981.42
2023-11-15 07:05:14,1000000000000000,2003013,3,1981.42
2023-11-15 07:05:14,1770000000000000,2003014,0,1981.42
2023-11-15 07:05:14,,2003015,0,1981.42
2023-11-15 07:05:14,,2003016,0,1981.42
2023-11-15 07:05:14,,2003017,0,1981.42
2023-11-15 07:05:14,28880000000000000,2003018,1,1981.42
2023-11-15 07:05:14,500000000000000000,2003019,1,1981.42
2023-11-15 07:05:14,500000000000000000,2003020,2,1981.42
2023-11-15 07:05:14,,2003021,0,1981.42
2023-11-15 07:05:14,,2003022,0,1981.42
2023-11-15 07:05:14,,2003023,0,1981.42
2023-11-15 07:05:14,800000000000000,2003024,1,1981.42
2023-11-15 07:05:14,,2003025,0,1981.42
2023-11-15 07:05:14,,2003026,0,1981.42
2023-11-15 07:05:14,,2003027,0,1981.42
2023-11-15 07:05:14,750000000000000,2003028,1,1981.42
2023-11-15 07:05:14,350000000000000,2003029,2,1981.42
2023-11-15 07:05:14,,2003030,0,1981.42
2023-11-15 07:05:14,,2003031,0,1981.42
2023-11-15 07:05:14,2000000000000000,2003032,1,1981.42
2023-11-15 07:05:14,1330000000000000,2003033,1,1981.42
2023-11-15 07:05:14,6990000000000000,2003034,1,1981.42
2023-11-15 07:05:14,,2003035,0,1981.42
2023-11-15 07:05:14,,2003036,0,1981.42
2023-11-15 07:05:14,360000000000000,2003037,2,1981.42
2023-11-15 07:05:14,960000000000000,2003038,2,1981.42
2023-11-15 07:05:14,,2003039,0,1981.42
2023-11-15 07:05:14,860000000000000,2003040,2,1981.42
2023-11-15 07:05:14,,2003041,0,1981.42
2023-11-15 07:05:14,,2003042,0,1981.42
2023-11-15 07:05:14,,2003043,0,1981.42
2023-11-15 07:05:14,6000000000000000,2003044,1,1981.42
2023-11-15 07:05:14,25000000000000000,2003045,1,1981.42
2023-11-15 07:05:14,11900000000000000,2003046,2,1981.42
2023-11-15 07:05:14,18765000000000000,2003047,6,1981.42
2023-11-15 07:05:14,2500000000000000,2003048,1,1981.42
2023-11-15 07:05:14,500000000000000000,2003049,1,1981.42
2023-11-15 07:05:14,,2003050,0,1981.42
2023-11-15 07:05:14,1140000000000000,2003051,1,1981.42
2023-11-15 07:05:14,,2003052,0,1981.42
2023-11-15 07:05:14,,2003053,0,1981.42
2023-11-15 07:05:14,5000000000000000,2003054,1,1981.42
2023-11-15 07:05:14,13500000000000000,2003055,1,1981.42
2023-11-15 07:05:14,55500000000000000,2003056,1,1981.42
2023-11-15 07:05:14,,2003057,0,1981.42
2023-11-15 07:05:14,,2003058,0,1981.42
2023-11-15 07:05:14,1000000000000000000,2003059,1,1981.42
2023-11-15 07:05:14,,2003060,0,1981.42
2023-11-15 07:05:14,,2003061,0,1981.42
2023-11-15 07:05:14,,2003062,0,1981.42
2023-11-15 07:05:14,,2003063,0,1981.42
2023-11-15 07:05:14,88800000000000000,2003064,1,1981.42
2023-11-15 07:05:14,699999900000000,2003065,1,1981.42
2023-11-15 07:05:14,1000000000000000000,2003066,1,1981.42
2023-11-15 07:05:14,1300000000000000,2003067,1,1981.42
2023-11-15 07:05:14,,2003068,0,1981.42
2023-11-15 07:05:14,,2003069,0,1981.42
2023-11-15 07:05:14,,2003070,0,1981.42
2023-11-15 07:05:14,,2003071,0,1981.42
2023-11-15 07:05:14,400000000000000,2004001,12,1981.42
2023-11-15 07:05:14,499999990000000,2004002,3,1981.42
2023-11-15 07:05:14,330000000000000,2004003,5,1981.42
2023-11-15 07:05:14,299999990000000,2004004,8,1981.42
2023-11-15 07:05:14,300000000000000,2004005,7,1981.42
2023-11-15 07:05:14,300000000000000,2004006,5,1981.42
